AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
0.064819336,1.031982422,0.077758789,0.458548356,0.090762717,0.038690885
0.041625977,0.997680664,0.077026367,0.468274236,0.122471752,0.121161023
0.025634766,0.9609375,0.235839844,0.365419719,0.221995489,0.230277409
-0.021484375,0.946411133,0.239990234,0.273490163,0.262631017,0.232808803
-0.064208984,0.952026367,0.24609375,0.117209917,0.136993957,0.18737695
-0.080688477,0.953979492,0.231323242,0.052859228,0.061318613,0.151804208
-0.080810547,0.97277832,0.192871094,-0.032408766,-0.015822276,0.114632692
-0.067749023,0.985839844,0.167480469,-0.036805397,-0.066583378,0.110635755
-0.074829102,0.989990234,0.091308594,-0.006828368,-0.095494558,0.101709262
-0.057495117,0.983398438,0.138916016,0.005428907,-0.02594785,0.060007884
-0.068603516,0.989746094,0.189453125,0.016353868,-0.063785522,0.028698542
-0.061889648,0.990478516,0.191772461,0.018885262,-0.233522123,-0.019930861
-0.018188477,1.001708984,0.156738281,0.008226763,-0.283084144,-0.042180478
0.000488281,1.021728516,0.12902832,-0.068514432,-0.24498001,-0.076687369
0.047363281,1.022949219,0.130981445,-0.109549654,-0.187690576,-0.069626113
0.067871094,1.014282227,0.135742188,-0.148453176,-0.148787054,-0.017399467
0.065185547,1.00769043,0.127563477,-0.163774769,-0.184093333,0.059874652
0.072509766,1.008789063,0.106079102,-0.180561905,-0.158379703,0.087719982
0.085693359,0.996704102,0.037475586,-0.072777832,-0.033542031,0.145275878
0.078491211,0.98059082,-0.024658203,0.165972552,0.038802533,0.192439737
0.029663086,1.003662109,0.115600586,0.265762751,0.113278796,0.14980574
0.006347656,1.022583008,0.157470703,0.254571327,0.06105215,0.10583943
-0.010131836,1.066040039,0.162963867,0.068713746,-0.009027482,-0.016200386
0.033569336,1.063110352,0.273681641,-0.185091767,-0.015689044,-0.075355057
0.015625,1.009521484,-0.036865234,-0.075708919,-0.220598692,-0.057901764
0.109741211,1.003173828,0.167602539,-0.051727296,-0.144523654,-0.06069962
0.109130859,0.998779297,0.160888672,-0.102355167,0.107683084,-0.012070217
0.026611328,0.996948242,0.140380859,-0.105286254,0.098756591,0.023768986
-0.020751953,0.994140625,0.138671875,-0.049462365,0.036004677,-0.014201917
-0.05847168,0.974487305,0.114013672,-0.02428166,0.022948015,-0.077087063
-0.051269531,0.98046875,0.153808594,0.013556012,-0.016221969,-0.190067155
0.049438477,1.016357422,0.170532227,0.024480974,-0.149319979,-0.116390279
0.080566406,1.060302734,0.10168457,-0.035606316,0.034405902,0.0037843
-0.011230469,1.048950195,0.032470703,-0.044266346,0.134196101,0.009246781
-0.035766602,1.041137695,0.042236328,0.024214512,0.032807127,-0.026858885
-0.020751953,1.044433594,0.128173828,0.042733654,-0.091364389,-0.037117691
0.010620117,1.054321289,0.127319336,0.005562138,-0.104953976,0.051081391
0.022094727,1.075073242,0.125488281,-0.012690542,-0.114546625,0.124625035
-0.030517578,1.057006836,0.121826172,-0.013889623,-0.152384297,0.244533152
-0.026123047,1.052978516,0.104736328,-0.034274003,-0.180762552,0.29156378
0.002319336,1.058105469,0.180297852,-0.144855933,-0.05605811,0.38069548
0.041381836,1.033203125,0.158447266,-0.232122395,0.025745871,0.455971131
0.021972656,0.990722656,0.192626953,-0.253172931,0.011356897,0.471559186
0.018188477,0.988647461,0.183105469,-0.269027449,-0.054725798,0.46876133
0.060791016,0.975830078,0.139038086,-0.280751798,-0.07431079,0.455438206
0.076904297,0.96105957,0.117431641,-0.282483804,0.002963329,0.424661789
0.062744141,0.942749023,0.140625,-0.230257158,0.063317081,0.39042136
0.052124023,0.963378906,0.162353516,-0.154581813,0.009758123,0.402945097
0.061279297,0.980957031,0.157836914,-0.123538934,-0.025281694,0.439716919
0.110717773,1.004516602,0.174682617,-0.105552717,-0.056191342,0.485148772
0.143310547,1.002807617,0.153564453,-0.121140772,-0.00662932,0.482217685
0.139892578,0.979980469,0.125854492,-0.127935565,0.130465627,0.44837695
0.122558594,0.961547852,0.150024414,-0.117543528,0.123137908,0.423995633
0.143310547,0.979980469,0.185180664,-0.089298505,0.05132627,0.398015541
0.146606445,0.991088867,0.204589844,-0.07797385,0.022148628,0.465030855
0.144775391,1.004760742,0.215576172,-0.064517495,-0.045133149,0.535643413
0.157470703,0.982543945,0.18359375,-0.069447051,-0.139061173,0.623309569
0.151123047,0.977539063,0.161254883,-0.084235718,-0.076042796,0.617180932
0.163208008,0.966430664,0.162719727,-0.107151492,0.084101155,0.571216154
0.178466797,0.982421875,0.213134766,-0.117543528,0.091162411,0.566419829
0.181518555,1.002685547,0.252075195,-0.154448582,0.035205289,0.584539278
0.198486328,0.991943359,0.221069336,-0.170436331,0.018284922,0.582807272
0.242431641,0.977172852,0.209228516,-0.190421017,0.031341584,0.573481085
0.249633789,0.971679688,0.217163086,-0.192019792,0.024147097,0.558559186
0.259277344,0.993164063,0.23425293,-0.211071859,0.054923513,0.505399921
0.284545898,1.005615234,0.256103516,-0.24331382,0.065582012,0.491810335
0.28918457,1.013916016,0.238891602,-0.246911063,0.047862257,0.49567404
0.266235352,0.993408203,0.209838867,-0.225727296,0.013355366,0.511395327
0.266479492,0.979248047,0.224975586,-0.212404172,-0.026214312,0.518456583
0.301513672,0.98449707,0.263916016,-0.204943222,0.018018459,0.531779707
0.280517578,0.995239258,0.181152344,-0.196949348,0.152981706,0.489545403
0.235961914,0.998046875,0.204956055,-0.177231124,0.166038368,0.452773581
0.232788086,0.987915039,0.208496094,-0.113946285,0.050393651,0.422929783
0.276123047,0.954101563,0.217651367,-0.024148429,-0.119076487,0.487147241
0.28894043,0.963500977,0.233764648,-0.01029238,-0.160111709,0.522586751
0.341308594,0.982788086,0.279296875,-0.044932502,-0.100290882,0.573081391
0.344604492,0.976806641,0.217651367,-0.088898812,-0.03673958,0.582274347
0.344116211,0.955322266,0.280151367,-0.172568031,0.061718306,0.598928252
0.329833984,0.942626953,0.26171875,-0.204410297,0.051193038,0.594131927
0.332275391,0.934692383,0.252319336,-0.225860527,0.001631017,0.556693949
0.361572266,0.912353516,0.270141602,-0.228924846,-0.033808493,0.537242188
0.36315918,0.917236328,0.267700195,-0.226260221,-0.093762551,0.5321794
0.408325195,0.890625,0.192504883,-0.23372117,-0.106819213,0.518323351
0.415893555,0.900024414,0.200195313,-0.230257158,0.005894417,0.50526669
0.405151367,0.926025391,0.291381836,-0.219198965,0.031741277,0.509396858
0.397949219,0.937988281,0.294677734,-0.192019792,-0.033941724,0.538174806
0.393554688,0.942138672,0.287719727,-0.180428674,-0.084436365,0.54390375
0.405517578,0.929443359,0.263916016,-0.1681714,-0.139860561,0.522053826
0.418457031,0.907226563,0.251953125,-0.166172931,-0.129202061,0.514726108
0.440795898,0.900024414,0.256713867,-0.173767112,-0.034208187,0.494874653
0.447265625,0.904663086,0.249633789,-0.185491461,0.025479409,0.48275061
0.450073242,0.900390625,0.268798828,-0.192685948,0.048928107,0.505399921
0.451049805,0.882568359,0.262207031,-0.182960068,-0.004231158,0.538041575
0.438842773,0.887817383,0.274414063,-0.152716576,-0.063119366,0.618646476
0.426513672,0.868041992,0.289428711,-0.132865121,-0.1182771,0.648357042
0.440185547,0.857299805,0.280639648,-0.100090236,-0.229125492,0.691923658
0.501831055,0.849609375,0.264038086,-0.119408766,-0.13226638,0.716438206
0.516113281,0.851928711,0.289916992,-0.146854401,-0.043667605,0.718436675
0.51940918,0.862670898,0.307495117,-0.179629287,-0.015555813,0.726164087
0.511962891,0.834106445,0.305908203,-0.168704325,-0.092030545,0.756141116
0.525756836,0.826782227,0.315307617,-0.162975382,-0.13013468,0.768931315
0.572387695,0.802978516,0.317016602,-0.153382732,-0.152917222,0.784386139
0.573730469,0.794677734,0.305541992,-0.11447921,-0.148520591,0.800773581
0.594116211,0.774291992,0.286987305,-0.088099424,-0.020218907,0.773194715
0.578369141,0.788818359,0.312988281,-0.076641538,0.02241509,0.752144179
0.575805664,0.778320313,0.304443359,-0.060653789,-0.054592567,0.714439738
0.63684082,0.774902344,0.330322266,-0.041868184,-0.12693713,0.723765924
0.653808594,0.775878906,0.314086914,-0.023482273,-0.134797774,0.73722228
0.642456055,0.777587891,0.302490234,-0.006428674,-0.014756426,0.694188589
0.654052734,0.778930664,0.294067383,0.002897513,0.011889822,0.655551529
0.65625,0.766967773,0.29309082,0.019684649,0.061318613,0.569217685
0.676147461,0.763183594,0.284667969,0.048196135,0.050926576,0.532845557
0.689331055,0.778930664,0.308227539,0.06485004,0.048528414,0.527383076
0.704101563,0.781738281,0.296142578,0.107750499,0.034539133,0.532845557
0.729125977,0.778198242,0.259399414,0.123072092,0.03307359,0.527649538
0.724365234,0.775878906,0.254272461,0.140658616,0.127401308,0.484615848
0.721069336,0.748901367,0.261352539,0.1819603,0.160842349,0.46982718
0.726318359,0.741210938,0.280761719,0.208073624,0.133263483,0.48594816
0.709838867,0.72277832,0.290405273,0.268560607,0.088764248,0.529914469
0.703125,0.726074219,0.288574219,0.288944987,0.074242043,0.533778175
0.731323242,0.704223633,0.301879883,0.317989397,0.073176193,0.530314163
0.737792969,0.699462891,0.322143555,0.321719872,0.102753528,0.525118145
0.731811523,0.701904297,0.316894531,0.315990928,0.15018385,0.47848721
0.768920898,0.709716797,0.279785156,0.296272705,0.14045797,0.429991039
0.767822266,0.6875,0.294677734,0.25603687,0.11048094,0.39361891
0.758666992,0.682983398,0.301025391,0.23885004,0.126868383,0.377764393
0.746582031,0.686645508,0.310180664,0.20021298,0.18668921,0.354582157
0.728759766,0.69152832,0.322021484,0.182226763,0.145787219,0.366173275
0.730102539,0.683105469,0.303833008,0.173699963,0.066514631,0.374833305
0.734008789,0.676391602,0.305908203,0.158111908,0.016286453,0.371236062
0.744506836,0.666381836,0.290649414,0.146654022,0.045863789,0.380029324
0.75,0.668579102,0.285522461,0.147186947,0.026278796,0.398015541
0.784790039,0.644165039,0.277954102,0.15185004,-0.011425645,0.452240656
0.762817383,0.636108398,0.268432617,0.150251265,-0.000500683,0.460634224
