AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
0.267333984,-0.93347168,0.211914063,0.433298371,-0.018059761,1.782037923
0.194213867,-0.915649414,0.228637695,0.490188111,-0.048702946,1.789765335
0.221557617,-0.922607422,0.270385742,0.596773103,-0.253346132,1.821341139
0.249389648,-0.930297852,0.280517578,0.619022721,-0.269067418,1.801223221
0.30065918,-0.948486328,0.119384766,0.619289183,0.037764129,1.768315105
0.265869141,-0.975097656,0.065063477,0.62115442,0.205369029,1.785635166
0.123291016,-1.024414063,0.115722656,0.656061005,0.33327102,1.80748509
0.076538086,-1.000366211,0.163208008,0.703891021,0.342064282,1.765916943
0.020507813,-0.944580078,0.354980469,0.791956871,0.014182199,1.521704079
0.056030273,-0.919433594,0.346435547,0.790224865,-0.19086068,1.365557065
0.140136719,-0.982543945,0.220947266,0.688702659,-0.094268031,1.100293665
0.148925781,-1.022583008,0.169067383,0.626616901,0.133957084,0.978253848
0.092407227,-1.08190918,0.157958984,0.592642935,0.341264895,0.855014951
0.051513672,-1.107543945,0.258178711,0.565996687,0.409612521,0.553912347
0.043823242,-1.087890625,0.406860352,0.5609339,0.239875921,0.394701014
0.071044922,-1.064575195,0.430786133,0.474866518,-0.300909685,0.129970539
0.115478516,-1.081787109,0.282348633,0.217996686,-0.33475042,-0.107447532
0.078491211,-1.079467773,0.19921875,0.0282754,0.374705936,-0.460110625
0.016601563,-1.094848633,0.244873047,0.009623026,0.489151572,-0.857006491
0.024902344,-1.102172852,0.353759766,-0.009695504,0.293568111,-1.029674179
0.083618164,-1.06628418,0.404541016,-0.164643437,-0.09306895,-1.314922265
0.116210938,-1.027954102,0.327636719,-0.283219241,-0.13503679,-1.45614738
0.120727539,-1.05480957,0.305053711,-0.471208521,0.194310836,-1.732868667
0.057373047,-1.046630859,0.253662109,-0.464813422,0.311554328,-1.892213231
0.05859375,-1.068847656,0.301513672,-0.315194739,-0.088006162,-2.236749219
0.111083984,-0.930541992,0.306640625,-0.27349336,-0.462918874,-2.431533293
0.242675781,-0.893432617,0.243164063,-0.550614341,-0.616001569,-2.741295927
0.386962891,-0.982299805,0.42578125,-0.719951248,-0.321960221,-2.82110144
0.378295898,-0.927856445,0.461669922,-0.863174831,0.121166885,-2.875726249
0.449707031,-0.973266602,0.344360352,-0.873966562,-0.003670787,-2.925421502
0.445556641,-0.947387695,0.079467773,-0.963364724,-0.015661599,-2.924622114
0.41796875,-0.950317383,0.250854492,-1.025450482,0.114238861,-3.053190261
0.428588867,-0.819946289,0.276367188,-0.908206991,-0.050967878,-3.299801288
0.497558594,-0.777832031,0.116333008,-0.865972687,-0.23482699,-3.355625178
0.495361328,-0.648925781,0.169799805,-0.807484173,-0.607874463,-3.393596081
0.562744141,-0.691040039,0.142822266,-0.862775137,-0.596949502,-3.393196387
0.735473633,-0.767456055,0.101196289,-0.939916026,-0.211378291,-3.366017214
0.71105957,-0.710571289,0.16796875,-0.97362353,-0.104127143,-3.418510323
0.805541992,-0.595581055,0.083129883,-1.025317251,-0.236026071,-3.522164228
0.77722168,-0.535644531,0.0703125,-1.009995658,-0.345941844,-3.494318899
0.858276367,-0.459106445,0.104492188,-0.969626592,-0.322226683,-3.368148914
0.961425781,-0.492797852,0.072387695,-0.943779732,-0.237091921,-3.260231609
0.971191406,-0.491821289,0.063598633,-0.879295811,-0.213643222,-3.073174948
0.963989258,-0.385498047,0.054321289,-0.855713882,-0.393372166,-3.123802819
0.949829102,-0.391113281,-0.061523438,-0.862108981,-0.323692227,-3.161374029
0.884277344,-0.199462891,-0.107421875,-0.801621998,0.138353715,-3.278351058
0.969482422,-0.188476563,-0.045166016,-0.631752166,0.353522169,-3.458479695
1.006591797,-0.150024414,-0.012695313,-0.551413728,0.223888172,-3.512571579
1.017333984,-0.131103516,0.039306641,-0.528764417,-0.244686101,-3.627150446
1.05847168,-0.124633789,-0.067993164,-0.572197802,-0.276528368,-3.713883984
1.091308594,0.015380859,-0.188720703,-0.574729195,0.241208233,-3.984743096
1.077880859,0.132202148,-0.08605957,-0.60310745,0.500609459,-4.126101442
1.111816406,0.216430664,0.08972168,-0.660929808,0.574552797,-4.295838043
1.108520508,0.208007813,0.129760742,-0.701432105,0.411344527,-4.365651213
1.01574707,0.231567383,0.002563477,-0.757389226,0.200306242,-4.365651213
0.987792969,0.337524414,-0.036987305,-0.691040068,0.195643149,-4.365651213
0.84765625,0.373291016,0.037719727,-0.567934402,0.075068876,-4.365651213
0.766357422,0.455932617,0.169799805,-0.55914114,-0.124111829,-4.365651213
0.707519531,0.486450195,0.18359375,-0.569266714,-0.814649349,-4.365651213
0.849243164,0.624511719,0.006591797,-0.559540834,-1.012897435,-4.365651213
0.865234375,0.752441406,0.042724609,-0.536092135,-0.89965088,-4.365651213
0.744018555,0.750732422,-0.018310547,-0.522369318,-0.716058231,-4.29450573
0.627319336,0.739624023,-0.041259766,-0.403260589,-0.403764203,-4.069744627
0.595092773,0.82800293,-0.09375,-0.296275902,-0.441868338,-3.962360247
0.593994141,0.904052734,-0.127441406,-0.05113042,-0.459854555,-3.554006495
0.534912109,1.009155273,0.05480957,0.026676625,-0.357932656,-3.299268363
0.418334961,1.009887695,0.104980469,-0.0693831,-0.263338475,-2.951135131
0.267333984,0.928955078,0.009277344,-0.161445887,-0.278393605,-2.864534825
0.271728516,0.891113281,-0.116943359,-0.155184019,-0.244819333,-2.79312288
0.328979492,1.000488281,-0.072021484,-0.082572992,-0.024188398,-2.610995774
0.342895508,1.04296875,-0.018310547,-0.105355535,0.16460027,-2.449253048
